feature,importance
w_pedo_running_step_by_time_mean_morning_7e5602d6,0.0
w_pedo_running_step_by_time_mean_evening_924653bf,0.0
w_pedo_running_step_by_time_mean_afternoon_5ddd5f9d,0.0
w_pedo_step_frequency_by_time_sum_night_7b14da99,0.0
w_pedo_step_frequency_by_time_mean_night_bfeeb28f,0.0
w_pedo_burned_calories_median_a8b32b8b,0.0
m_gps_m_gps_row_longitude_max_mean_roll7_mean_51ba928f,0.0
w_pedo_burned_calories_min_03c820aa,0.0
w_pedo_burned_calories_count_60c2ca3e,0.0
w_pedo_speed_median_a28dc4d4,0.0
w_pedo_speed_min_bd6e4f99,0.0
w_pedo_speed_std_9621aa1f,0.0
w_pedo_speed_count_0472d547,0.0
w_pedo_distance_median_c80f91c9,0.0
w_pedo_distance_min_6d19fec1,0.0
w_pedo_distance_count_886fec45,0.0
w_pedo_walking_step_sum_9cf7027d,0.0
w_pedo_walking_step_median_7f650fb5,0.0
w_pedo_walking_step_max_f537a193,0.0
w_pedo_walking_step_min_6d26520b,0.0
w_pedo_walking_step_std_a872a37b,0.0
m_ac_m_charging_min_lag1_8c87919a,0.0
m_ac_m_charging_max_lag1_0f0cfc21,0.0
m_ac_m_charging_median_lag1_7bab90a9,0.0
w_pedo_running_step_by_time_sum_morning_5529adf8,0.0
w_pedo_running_step_by_time_sum_night_78c00461,0.0
w_pedo_walking_step_by_time_mean_afternoon_fcacce6a,0.0
m_activity_m_activity_min_roll3_mean_ba8885ae,0.0
m_usage_app_time_x_c0efb672_c0efb672_roll7_mean_03d65f4b,0.0
m_ambience_top_count_liquid_5635bf59_roll3_mean_47795a31,0.0
m_usage_app_time_x_a6f96321_a6f96321_roll7_mean_e467e37c,0.0
m_ambience_top_count_hammer_e16aadf9_roll3_mean_089a2ae9,0.0
m_ambience_top_count_glass_aae44179_roll3_mean_d11d5136,0.0
m_ambience_top_count_cricket_a90edc84_roll3_mean_54584d5f,0.0
m_ambience_top_count_bicycle_78efcae6_roll3_mean_66bd6145,0.0
m_ambience_ambience_top_prob_max_roll3_mean_d08deed2,0.0
m_ambience_ambience_n_max_roll3_mean_a094ba0b,0.0
m_ambience_ambience_n_mean_roll3_mean_af4c7175,0.0
m_activity_m_activity_median_roll3_mean_a3c8027e,0.0
m_activity_m_activity_max_roll3_mean_f8e74594,0.0
m_ac_m_charging_median_roll3_mean_9a59cd6b,0.0
w_pedo_walking_step_by_time_mean_evening_2f43da32,0.0
m_ac_m_charging_max_roll3_mean_fe87542a,0.0
m_ac_m_charging_min_roll3_mean_0517a1a6,0.0
w_pedo_speed_by_time_sum_night_10a909c8,0.0
w_pedo_speed_by_time_mean_morning_c37ed113,0.0
w_pedo_distance_by_time_sum_night_639d00e9,0.0
w_pedo_distance_by_time_mean_night_f0005c7d,0.0
w_pedo_walking_step_by_time_sum_night_73822764,0.0
w_pedo_walking_step_by_time_sum_morning_0a9e11be,0.0
w_pedo_walking_step_by_time_sum_evening_b029dc31,0.0
w_pedo_walking_step_by_time_sum_afternoon_35647102,0.0
w_pedo_walking_step_by_time_mean_night_aa750b20,0.0
w_pedo_walking_step_by_time_mean_morning_075efb4d,0.0
subject_id_id10_710961b2,0.0
